,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,cv
129,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.8324229691876751, ""fpr"": [0.0, 0.1963882618510158, 1.0], ""tpr"": [0.0, 0.8587196467991169, 1.0], ""mcc"": 0.6635874706029835, ""tnr"": 0.8036117381489842, ""ppv"": 0.8172268907563025, ""f_score"": 0.8374596340150698, ""ap"": 0.7731973584135641, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8587196467991169}",1
130,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8348214285714286, ""auc"": 0.8357044630578822, ""fpr"": [0.0, 0.19187358916478556, 1.0], ""tpr"": [0.0, 0.8609271523178808, 1.0], ""mcc"": 0.6702302099656099, ""tnr"": 0.8081264108352144, ""ppv"": 0.8210526315789474, ""f_score"": 0.8405172413793104, ""ap"": 0.7771790040083653, ""brier"": 0.16517857142857142, ""sensitivity"": 0.8609271523178808}",1
131,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8337053571428571, ""auc"": 0.8345081688563601, ""fpr"": [0.0, 0.19187358916478556, 1.0], ""tpr"": [0.0, 0.8587196467991169, 1.0], ""mcc"": 0.6679303161982438, ""tnr"": 0.8081264108352144, ""ppv"": 0.820675105485232, ""f_score"": 0.8392664509169364, ""ap"": 0.776158408147678, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8587196467991169}",1
132,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8381696428571429, ""auc"": 0.839317531180557, ""fpr"": [0.0, 0.19187358916478556, 1.0], ""tpr"": [0.0, 0.8675496688741722, 1.0], ""mcc"": 0.6771539547912959, ""tnr"": 0.8081264108352144, ""ppv"": 0.8221757322175732, ""f_score"": 0.8442534908700322, ""ap"": 0.7802425699560214, ""brier"": 0.16183035714285715, ""sensitivity"": 0.8675496688741722}",1
133,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8359375, ""auc"": 0.8370753338271506, ""fpr"": [0.0, 0.19413092550790068, 1.0], ""tpr"": [0.0, 0.8653421633554084, 1.0], ""mcc"": 0.6726793471870288, ""tnr"": 0.8058690744920993, ""ppv"": 0.8200836820083682, ""f_score"": 0.8421052631578947, ""ap"": 0.7777333446644472, ""brier"": 0.1640625, ""sensitivity"": 0.8653421633554084}",1
134,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8359375, ""auc"": 0.8367478553002581, ""fpr"": [0.0, 0.18961625282167044, 1.0], ""tpr"": [0.0, 0.8609271523178808, 1.0], ""mcc"": 0.6724024176711976, ""tnr"": 0.8103837471783296, ""ppv"": 0.8227848101265823, ""f_score"": 0.8414239482200648, ""ap"": 0.7786702835526867, ""brier"": 0.1640625, ""sensitivity"": 0.8609271523178808}",1
135,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8337053571428571, ""auc"": 0.8346638655462184, ""fpr"": [0.0, 0.19413092550790068, 1.0], ""tpr"": [0.0, 0.8609271523178808, 1.0], ""mcc"": 0.6680607798634207, ""tnr"": 0.8058690744920993, ""ppv"": 0.819327731092437, ""f_score"": 0.8396124865446716, ""ap"": 0.775693990344482, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8609271523178808}",1
136,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8359375, ""auc"": 0.8364748776346019, ""fpr"": [0.0, 0.18510158013544017, 1.0], ""tpr"": [0.0, 0.8565121412803532, 1.0], ""mcc"": 0.6721797176407721, ""tnr"": 0.8148984198645598, ""ppv"": 0.825531914893617, ""f_score"": 0.8407367280606717, ""ap"": 0.779622750977945, ""brier"": 0.1640625, ""sensitivity"": 0.8565121412803532}",1
137,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8392857142857143, ""auc"": 0.8397707015274916, ""fpr"": [0.0, 0.18058690744920994, 1.0], ""tpr"": [0.0, 0.8587196467991169, 1.0], ""mcc"": 0.6788367058102815, ""tnr"": 0.8194130925507901, ""ppv"": 0.8294243070362474, ""f_score"": 0.8438177874186551, ""ap"": 0.7836715194133401, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8587196467991169}",1
138,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8348214285714286, ""auc"": 0.835554955792462, ""fpr"": [0.0, 0.18961625282167044, 1.0], ""tpr"": [0.0, 0.8587196467991169, 1.0], ""mcc"": 0.6701059017598463, ""tnr"": 0.8103837471783296, ""ppv"": 0.8224101479915433, ""f_score"": 0.8401727861771058, ""ap"": 0.7776483232358791, ""brier"": 0.16517857142857142, ""sensitivity"": 0.8587196467991169}",1
139,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.8322684824124622, ""fpr"": [0.0, 0.19413092550790068, 1.0], ""tpr"": [0.0, 0.8565121412803532, 1.0], ""mcc"": 0.66345821472529, ""tnr"": 0.8058690744920993, ""ppv"": 0.8185654008438819, ""f_score"": 0.8371089536138079, ""ap"": 0.7736558471119467, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8565121412803532}",1
140,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8448660714285714, ""auc"": 0.845558842340902, ""fpr"": [0.0, 0.17832957110609482, 1.0], ""tpr"": [0.0, 0.8675496688741722, 1.0], ""mcc"": 0.6901682390588834, ""tnr"": 0.8216704288939052, ""ppv"": 0.8326271186440678, ""f_score"": 0.8497297297297298, ""ap"": 0.7893096667896028, ""brier"": 0.15513392857142858, ""sensitivity"": 0.8675496688741722}",1
141,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8415178571428571, ""auc"": 0.842272302440536, ""fpr"": [0.0, 0.18284424379232506, 1.0], ""tpr"": [0.0, 0.8653421633554084, 1.0], ""mcc"": 0.6835204961663289, ""tnr"": 0.8171557562076749, ""ppv"": 0.828752642706131, ""f_score"": 0.8466522678185745, ""ap"": 0.7852349618686925, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8653421633554084}",1
142,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8381696428571429, ""auc"": 0.8388431403901503, ""fpr"": [0.0, 0.18510158013544017, 1.0], ""tpr"": [0.0, 0.8609271523178808, 1.0], ""mcc"": 0.6767552869897189, ""tnr"": 0.8148984198645598, ""ppv"": 0.826271186440678, ""f_score"": 0.8432432432432432, ""ap"": 0.7816717995846896, ""brier"": 0.16183035714285715, ""sensitivity"": 0.8609271523178808}",1
143,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8392857142857143, ""auc"": 0.8401850231278909, ""fpr"": [0.0, 0.1873589164785553, 1.0], ""tpr"": [0.0, 0.8653421633554084, 1.0], ""mcc"": 0.6791755980880422, ""tnr"": 0.8126410835214447, ""ppv"": 0.8252631578947368, ""f_score"": 0.8448275862068965, ""ap"": 0.7822153635330047, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8653421633554084}",1
144,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8314732142857143, ""auc"": 0.8319126238758948, ""fpr"": [0.0, 0.18736383442265794, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6638599963729385, ""tnr"": 0.8126361655773421, ""ppv"": 0.8122270742358079, ""f_score"": 0.8312849162011173, ""ap"": 0.7639599097123386, ""brier"": 0.16852678571428573, ""sensitivity"": 0.851258581235698}",2
145,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8292410714285714, ""auc"": 0.8296793683077107, ""fpr"": [0.0, 0.1895424836601307, 1.0], ""tpr"": [0.0, 0.8489702517162472, 1.0], ""mcc"": 0.659393251432412, ""tnr"": 0.8104575163398693, ""ppv"": 0.8100436681222707, ""f_score"": 0.829050279329609, ""ap"": 0.7613636911126307, ""brier"": 0.17075892857142858, ""sensitivity"": 0.8489702517162472}",2
146,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8337053571428571, ""auc"": 0.8341458794440788, ""fpr"": [0.0, 0.18518518518518517, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.668326741313465, ""tnr"": 0.8148148148148148, ""ppv"": 0.8144104803493449, ""f_score"": 0.8335195530726257, ""ap"": 0.7665661210173715, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8535469107551488}",2
147,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8348214285714286, ""auc"": 0.8354601441144937, ""fpr"": [0.0, 0.18736383442265794, 1.0], ""tpr"": [0.0, 0.8581235697940504, 1.0], ""mcc"": 0.6708400069970291, ""tnr"": 0.8126361655773421, ""ppv"": 0.8134490238611713, ""f_score"": 0.8351893095768375, ""ap"": 0.7672362087726626, ""brier"": 0.16517857142857142, ""sensitivity"": 0.8581235697940504}",2
148,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8337053571428571, ""auc"": 0.8341458794440788, ""fpr"": [0.0, 0.18518518518518517, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.668326741313465, ""tnr"": 0.8148148148148148, ""ppv"": 0.8144104803493449, ""f_score"": 0.8335195530726257, ""ap"": 0.7665661210173715, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8535469107551488}",2
149,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.8320402871958517, ""fpr"": [0.0, 0.1895424836601307, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.6640424996518621, ""tnr"": 0.8104575163398693, ""ppv"": 0.8108695652173913, ""f_score"": 0.8316610925306577, ""ap"": 0.7635437838452463, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8535469107551488}",2
150,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8370535714285714, ""auc"": 0.8373277516134658, ""fpr"": [0.0, 0.1786492374727669, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.6747765773906285, ""tnr"": 0.8213507625272332, ""ppv"": 0.8197802197802198, ""f_score"": 0.8363228699551569, ""ap"": 0.7711494455201549, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8535469107551488}",2
151,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8337053571428571, ""auc"": 0.8341458794440788, ""fpr"": [0.0, 0.18518518518518517, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.668326741313465, ""tnr"": 0.8148148148148148, ""ppv"": 0.8144104803493449, ""f_score"": 0.8335195530726257, ""ap"": 0.7665661210173715, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8535469107551488}",2
152,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8370535714285714, ""auc"": 0.8372325953388247, ""fpr"": [0.0, 0.17647058823529413, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6746265725318012, ""tnr"": 0.8235294117647058, ""ppv"": 0.8211920529801324, ""f_score"": 0.8359550561797752, ""ap"": 0.7715914247990405, ""brier"": 0.16294642857142858, ""sensitivity"": 0.851258581235698}",2
153,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8404017857142857, ""auc"": 0.8405385473969544, ""fpr"": [0.0, 0.1721132897603486, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.6812553345714308, ""tnr"": 0.8278867102396514, ""ppv"": 0.8252212389380531, ""f_score"": 0.8391451068616423, ""ap"": 0.7757936106136831, ""brier"": 0.15959821428571427, ""sensitivity"": 0.8535469107551488}",2
154,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8337053571428571, ""auc"": 0.834031100478469, ""fpr"": [0.0, 0.1830065359477124, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6681571163798727, ""tnr"": 0.8169934640522876, ""ppv"": 0.8157894736842105, ""f_score"": 0.8331466965285554, ""ap"": 0.7669924328125806, ""brier"": 0.16629464285714285, ""sensitivity"": 0.851258581235698}",2
155,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.831798245614035, ""fpr"": [0.0, 0.18518518518518517, 1.0], ""tpr"": [0.0, 0.8489702517162472, 1.0], ""mcc"": 0.6636907721820485, ""tnr"": 0.8148148148148148, ""ppv"": 0.8135964912280702, ""f_score"": 0.8309070548712206, ""ap"": 0.7643799322390645, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8489702517162472}",2
156,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8308580487877837, ""fpr"": [0.0, 0.1895424836601307, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6617160975755673, ""tnr"": 0.8104575163398693, ""ppv"": 0.8104575163398693, ""f_score"": 0.8303571428571428, ""ap"": 0.7624535583684275, ""brier"": 0.16964285714285715, ""sensitivity"": 0.851258581235698}",2
157,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.8321812596006145, ""fpr"": [0.0, 0.19172113289760348, 1.0], ""tpr"": [0.0, 0.8558352402745996, 1.0], ""mcc"": 0.6642383016764815, ""tnr"": 0.8082788671023965, ""ppv"": 0.8095238095238095, ""f_score"": 0.832035595105673, ""ap"": 0.7631315040318187, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8558352402745996}",2
158,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8337053571428571, ""auc"": 0.834031100478469, ""fpr"": [0.0, 0.1830065359477124, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6681571163798727, ""tnr"": 0.8169934640522876, ""ppv"": 0.8157894736842105, ""f_score"": 0.8331466965285554, ""ap"": 0.7669924328125806, ""brier"": 0.16629464285714285, ""sensitivity"": 0.851258581235698}",2
159,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8329702975232153, ""fpr"": [0.0, 0.18518518518518517, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6660069922384262, ""tnr"": 0.8148148148148148, ""ppv"": 0.8140043763676149, ""f_score"": 0.8322147651006712, ""ap"": 0.7654728534034878, ""brier"": 0.16741071428571427, ""sensitivity"": 0.851258581235698}",2
160,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8359375, ""auc"": 0.8362639553429028, ""fpr"": [0.0, 0.18082788671023964, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.6726234605776971, ""tnr"": 0.8191721132897604, ""ppv"": 0.8179824561403509, ""f_score"": 0.8353863381858901, ""ap"": 0.7696149699190769, ""brier"": 0.1640625, ""sensitivity"": 0.8535469107551488}",2
161,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8370535714285714, ""auc"": 0.8374363856586733, ""fpr"": [0.0, 0.18082788671023964, 1.0], ""tpr"": [0.0, 0.8558352402745996, 1.0], ""mcc"": 0.6749400590864106, ""tnr"": 0.8191721132897604, ""ppv"": 0.8183807439824945, ""f_score"": 0.83668903803132, ""ap"": 0.7707115806623638, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8558352402745996}",2
162,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8247767857142857, ""auc"": 0.8253390506581572, ""fpr"": [0.0, 0.19607843137254902, 1.0], ""tpr"": [0.0, 0.8466819221967964, 1.0], ""mcc"": 0.650640795000811, ""tnr"": 0.803921568627451, ""ppv"": 0.8043478260869565, ""f_score"": 0.8249721293199554, ""ap"": 0.7558035492204046, ""brier"": 0.17522321428571427, ""sensitivity"": 0.8466819221967964}",2
163,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8330915381662454, ""fpr"": [0.0, 0.18736383442265794, 1.0], ""tpr"": [0.0, 0.8535469107551488, 1.0], ""mcc"": 0.6661830763324907, ""tnr"": 0.8126361655773421, ""ppv"": 0.8126361655773421, ""f_score"": 0.8325892857142858, ""ap"": 0.7650516601250213, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8535469107551488}",2
164,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8307372534554862, ""fpr"": [0.0, 0.18736383442265794, 1.0], ""tpr"": [0.0, 0.8489702517162472, 1.0], ""mcc"": 0.661540458814434, ""tnr"": 0.8126361655773421, ""ppv"": 0.811816192560175, ""f_score"": 0.8299776286353467, ""ap"": 0.7628685116308515, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8489702517162472}",2
165,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8303571428571429, ""auc"": 0.8307372534554862, ""fpr"": [0.0, 0.18736383442265794, 1.0], ""tpr"": [0.0, 0.8489702517162472, 1.0], ""mcc"": 0.661540458814434, ""tnr"": 0.8126361655773421, ""ppv"": 0.811816192560175, ""f_score"": 0.8299776286353467, ""ap"": 0.7628685116308515, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8489702517162472}",2
166,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8392857142857143, ""auc"": 0.8395604395604397, ""fpr"": [0.0, 0.17647058823529413, 1.0], ""tpr"": [0.0, 0.8558352402745996, 1.0], ""mcc"": 0.6792427546441576, ""tnr"": 0.8235294117647058, ""ppv"": 0.8219780219780219, ""f_score"": 0.8385650224215246, ""ap"": 0.7737902579400004, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8558352402745996}",2
167,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8359375, ""auc"": 0.8363791350122629, ""fpr"": [0.0, 0.1830065359477124, 1.0], ""tpr"": [0.0, 0.8558352402745996, 1.0], ""mcc"": 0.6727934862539915, ""tnr"": 0.8169934640522876, ""ppv"": 0.8165938864628821, ""f_score"": 0.8357541899441341, ""ap"": 0.7691823250277298, ""brier"": 0.1640625, ""sensitivity"": 0.8558352402745996}",2
168,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8325892857142857, ""auc"": 0.8332261201286558, ""fpr"": [0.0, 0.1895424836601307, 1.0], ""tpr"": [0.0, 0.8558352402745996, 1.0], ""mcc"": 0.6663724936647164, ""tnr"": 0.8104575163398693, ""ppv"": 0.8112798264642083, ""f_score"": 0.8329621380846325, ""ap"": 0.7646343652119311, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8558352402745996}",2
169,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8337053571428571, ""auc"": 0.8345705619412516, ""fpr"": [0.0, 0.19172113289760348, 1.0], ""tpr"": [0.0, 0.8604118993135011, 1.0], ""mcc"": 0.6689159072479784, ""tnr"": 0.8082788671023965, ""ppv"": 0.8103448275862069, ""f_score"": 0.8346281908990012, ""ap"": 0.765310689345177, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8604118993135011}",2
170,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8381696428571429, ""auc"": 0.8383062265805629, ""fpr"": [0.0, 0.17429193899782136, 1.0], ""tpr"": [0.0, 0.851258581235698, 1.0], ""mcc"": 0.6767895245294654, ""tnr"": 0.8257080610021786, ""ppv"": 0.8230088495575221, ""f_score"": 0.8368953880764903, ""ap"": 0.7731379884759031, ""brier"": 0.16183035714285715, ""sensitivity"": 0.851258581235698}",2
171,3,3,3,0.975,0.9997209821428571,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.831798245614035, ""fpr"": [0.0, 0.18518518518518517, 1.0], ""tpr"": [0.0, 0.8489702517162472, 1.0], ""mcc"": 0.6636907721820485, ""tnr"": 0.8148148148148148, ""ppv"": 0.8135964912280702, ""f_score"": 0.8309070548712206, ""ap"": 0.7643799322390645, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8489702517162472}",2
