,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,cv
10,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8314732142857143, ""auc"": 0.8311150326015433, ""fpr"": [0.0, 0.17270788912579957, 1.0], ""tpr"": [0.0, 0.8360655737704918, 1.0], ""mcc"": 0.662793635119728, ""tnr"": 0.8272921108742004, ""ppv"": 0.815068493150685, ""f_score"": 0.8254335260115606, ""ap"": 0.7595757073882776, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8360655737704918}",0
11,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8415178571428571, ""auc"": 0.8411249906500112, ""fpr"": [0.0, 0.15991471215351813, 1.0], ""tpr"": [0.0, 0.8430913348946136, 1.0], ""mcc"": 0.6827131448051406, ""tnr"": 0.8400852878464818, ""ppv"": 0.8275862068965517, ""f_score"": 0.8352668213457077, ""ap"": 0.7725075456270694, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8430913348946136}",0
12,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8337053571428571, ""auc"": 0.8333482881697275, ""fpr"": [0.0, 0.17057569296375266, 1.0], ""tpr"": [0.0, 0.8384074941451991, 1.0], ""mcc"": 0.6672639473388936, ""tnr"": 0.8294243070362474, ""ppv"": 0.817351598173516, ""f_score"": 0.8277456647398844, ""ap"": 0.7622826338316597, ""brier"": 0.16629464285714285, ""sensitivity"": 0.8384074941451991}",0
13,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8348214285714286, ""auc"": 0.8344135917970212, ""fpr"": [0.0, 0.16204690831556504, 1.0], ""tpr"": [0.0, 0.8313817330210773, 1.0], ""mcc"": 0.6690809560054746, ""tnr"": 0.837953091684435, ""ppv"": 0.8236658932714617, ""f_score"": 0.8275058275058276, ""ap"": 0.7651379206355243, ""brier"": 0.16517857142857142, ""sensitivity"": 0.8313817330210773}",0
14,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8370535714285714, ""auc"": 0.836833948744014, ""fpr"": [0.0, 0.17270788912579957, 1.0], ""tpr"": [0.0, 0.8477751756440282, 1.0], ""mcc"": 0.6743672290167156, ""tnr"": 0.8272921108742004, ""ppv"": 0.8171557562076749, ""f_score"": 0.8321839080459771, ""ap"": 0.765309007604633, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8477751756440282}",0
15,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.828125, ""auc"": 0.82778644522313, ""fpr"": [0.0, 0.17697228144989338, 1.0], ""tpr"": [0.0, 0.8337236533957846, 1.0], ""mcc"": 0.6561618666237125, ""tnr"": 0.8230277185501066, ""ppv"": 0.8109339407744874, ""f_score"": 0.8221709006928407, ""ap"": 0.7553358791937179, ""brier"": 0.171875, ""sensitivity"": 0.8337236533957846}",0
16,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8392857142857143, ""auc"": 0.8389318046768499, ""fpr"": [0.0, 0.1535181236673774, 1.0], ""tpr"": [0.0, 0.8313817330210773, 1.0], ""mcc"": 0.6778636093536999, ""tnr"": 0.8464818763326226, ""ppv"": 0.8313817330210773, ""f_score"": 0.8313817330210773, ""ap"": 0.7715527288582726, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8313817330210773}",0
17,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8359375, ""auc"": 0.8355374787902985, ""fpr"": [0.0, 0.15991471215351813, 1.0], ""tpr"": [0.0, 0.8313817330210773, 1.0], ""mcc"": 0.671270960600462, ""tnr"": 0.8400852878464818, ""ppv"": 0.8255813953488372, ""f_score"": 0.8284714119019838, ""ap"": 0.7667304340722183, ""brier"": 0.1640625, ""sensitivity"": 0.8313817330210773}",0
18,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8321888947066598, ""fpr"": [0.0, 0.16844349680170576, 1.0], ""tpr"": [0.0, 0.8337236533957846, 1.0], ""mcc"": 0.6648288199066892, ""tnr"": 0.8315565031982942, ""ppv"": 0.8183908045977012, ""f_score"": 0.8259860788863109, ""ap"": 0.7615528429432825, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8337236533957846}",0
19,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8370535714285714, ""auc"": 0.8366947464084727, ""fpr"": [0.0, 0.15565031982942432, 1.0], ""tpr"": [0.0, 0.8290398126463701, 1.0], ""mcc"": 0.6733894928169457, ""tnr"": 0.8443496801705757, ""ppv"": 0.8290398126463701, ""f_score"": 0.8290398126463701, ""ap"": 0.7687802252384427, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8290398126463701}",0
20,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8303571428571429, ""auc"": 0.830215002865044, ""fpr"": [0.0, 0.1812366737739872, 1.0], ""tpr"": [0.0, 0.8430913348946136, 1.0], ""mcc"": 0.6611419496873426, ""tnr"": 0.8187633262260128, ""ppv"": 0.8089887640449438, ""f_score"": 0.8256880733944955, ""ap"": 0.756828202707681, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8430913348946136}",0
21,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8321782301723922, ""fpr"": [0.0, 0.16417910447761194, 1.0], ""tpr"": [0.0, 0.8290398126463701, 1.0], ""mcc"": 0.6646085364342854, ""tnr"": 0.835820895522388, ""ppv"": 0.8213457076566125, ""f_score"": 0.8251748251748252, ""ap"": 0.7624015058792526, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8290398126463701}",0
22,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8292410714285714, ""auc"": 0.8288297723781595, ""fpr"": [0.0, 0.17057569296375266, 1.0], ""tpr"": [0.0, 0.8290398126463701, 1.0], ""mcc"": 0.6580617092559332, ""tnr"": 0.8294243070362474, ""ppv"": 0.815668202764977, ""f_score"": 0.8222996515679443, ""ap"": 0.7576946282875922, ""brier"": 0.17075892857142858, ""sensitivity"": 0.8290398126463701}",0
23,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.828125, ""auc"": 0.8277076402017167, ""fpr"": [0.0, 0.17057569296375266, 1.0], ""tpr"": [0.0, 0.8266978922716628, 1.0], ""mcc"": 0.6557686445983153, ""tnr"": 0.8294243070362474, ""ppv"": 0.815242494226328, ""f_score"": 0.8209302325581396, ""ap"": 0.7565485373814843, ""brier"": 0.171875, ""sensitivity"": 0.8266978922716628}",0
24,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8415178571428571, ""auc"": 0.8411196766709079, ""fpr"": [0.0, 0.15565031982942432, 1.0], ""tpr"": [0.0, 0.8384074941451991, 1.0], ""mcc"": 0.682498214719042, ""tnr"": 0.8443496801705757, ""ppv"": 0.8306264501160093, ""f_score"": 0.8344988344988344, ""ap"": 0.7734123691839141, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8384074941451991}",0
25,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8236607142857143, ""auc"": 0.8233734519448804, ""fpr"": [0.0, 0.18336886993603413, 1.0], ""tpr"": [0.0, 0.8313817330210773, 1.0], ""mcc"": 0.6473795740375127, ""tnr"": 0.8166311300639659, ""ppv"": 0.8049886621315193, ""f_score"": 0.8179723502304147, ""ap"": 0.7496100118423638, ""brier"": 0.17633928571428573, ""sensitivity"": 0.8313817330210773}",0
26,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8415178571428571, ""auc"": 0.8411374492744942, ""fpr"": [0.0, 0.1535181236673774, 1.0], ""tpr"": [0.0, 0.8360655737704918, 1.0], ""mcc"": 0.6824111607190881, ""tnr"": 0.8464818763326226, ""ppv"": 0.8321678321678322, ""f_score"": 0.8341121495327102, ""ap"": 0.773871876074745, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8360655737704918}",0
27,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8370535714285714, ""auc"": 0.83664895342165, ""fpr"": [0.0, 0.15991471215351813, 1.0], ""tpr"": [0.0, 0.8337236533957846, 1.0], ""mcc"": 0.6735533755766637, ""tnr"": 0.8400852878464818, ""ppv"": 0.8259860788863109, ""f_score"": 0.8298368298368298, ""ap"": 0.7678852027717252, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8337236533957846}",0
28,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8381696428571429, ""auc"": 0.8377965492451473, ""fpr"": [0.0, 0.15565031982942432, 1.0], ""tpr"": [0.0, 0.8313817330210773, 1.0], ""mcc"": 0.6756622523016765, ""tnr"": 0.8443496801705757, ""ppv"": 0.8294392523364486, ""f_score"": 0.8304093567251462, ""ap"": 0.769937785900326, ""brier"": 0.16183035714285715, ""sensitivity"": 0.8313817330210773}",0
29,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8321927893662369, ""fpr"": [0.0, 0.16204690831556504, 1.0], ""tpr"": [0.0, 0.8266978922716628, 1.0], ""mcc"": 0.6645182680940985, ""tnr"": 0.837953091684435, ""ppv"": 0.8228438228438228, ""f_score"": 0.8247663551401869, ""ap"": 0.7628325397280316, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8266978922716628}",0
30,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8321782301723922, ""fpr"": [0.0, 0.16417910447761194, 1.0], ""tpr"": [0.0, 0.8290398126463701, 1.0], ""mcc"": 0.6646085364342854, ""tnr"": 0.835820895522388, ""ppv"": 0.8213457076566125, ""f_score"": 0.8251748251748252, ""ap"": 0.7624015058792526, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8290398126463701}",0
31,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.828125, ""auc"": 0.8277471171534975, ""fpr"": [0.0, 0.17484008528784648, 1.0], ""tpr"": [0.0, 0.8313817330210773, 1.0], ""mcc"": 0.6560177319795152, ""tnr"": 0.8251599147121536, ""ppv"": 0.8123569794050344, ""f_score"": 0.8217592592592593, ""ap"": 0.7557358962266679, ""brier"": 0.171875, ""sensitivity"": 0.8313817330210773}",0
32,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.832252533358588, ""fpr"": [0.0, 0.17270788912579957, 1.0], ""tpr"": [0.0, 0.8384074941451991, 1.0], ""mcc"": 0.665102067691128, ""tnr"": 0.8272921108742004, ""ppv"": 0.8154897494305239, ""f_score"": 0.8267898383371824, ""ap"": 0.7607216458925703, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8384074941451991}",0
33,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8404017857142857, ""auc"": 0.8400331496125888, ""fpr"": [0.0, 0.1535181236673774, 1.0], ""tpr"": [0.0, 0.8337236533957846, 1.0], ""mcc"": 0.680135910914061, ""tnr"": 0.8464818763326226, ""ppv"": 0.8317757009345794, ""f_score"": 0.8327485380116959, ""ap"": 0.7727121476175884, ""brier"": 0.15959821428571427, ""sensitivity"": 0.8337236533957846}",0
34,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.828125, ""auc"": 0.8277208467349839, ""fpr"": [0.0, 0.17270788912579957, 1.0], ""tpr"": [0.0, 0.8290398126463701, 1.0], ""mcc"": 0.6558866574574636, ""tnr"": 0.8272921108742004, ""ppv"": 0.8137931034482758, ""f_score"": 0.8213457076566125, ""ap"": 0.7561400963013809, ""brier"": 0.171875, ""sensitivity"": 0.8290398126463701}",0
35,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.02], ""learning_rate"": [0.25], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.84375, ""auc"": 0.8433590146358492, ""fpr"": [0.0, 0.15778251599147122, 1.0], ""tpr"": [0.0, 0.8454332552693209, 1.0], ""mcc"": 0.6871842260297535, ""tnr"": 0.8422174840085288, ""ppv"": 0.8298850574712644, ""f_score"": 0.8375870069605569, ""ap"": 0.7752731399230128, ""brier"": 0.15625, ""sensitivity"": 0.8454332552693209}",0
36,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [12], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8359375, ""auc"": 0.8355815437379115, ""fpr"": [0.0, 0.16844349680170576, 1.0], ""tpr"": [0.0, 0.8407494145199064, 1.0], ""mcc"": 0.6717342595580592, ""tnr"": 0.8315565031982942, ""ppv"": 0.819634703196347, ""f_score"": 0.8300578034682081, ""ap"": 0.7650002539753831, ""brier"": 0.1640625, ""sensitivity"": 0.8407494145199064}",0
37,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8404017857142857, ""auc"": 0.8400480548742797, ""fpr"": [0.0, 0.16417910447761194, 1.0], ""tpr"": [0.0, 0.8454332552693209, 1.0], ""mcc"": 0.6806748839963905, ""tnr"": 0.835820895522388, ""ppv"": 0.8242009132420092, ""f_score"": 0.8346820809248555, ""ap"": 0.7704675753638532, ""brier"": 0.15959821428571427, ""sensitivity"": 0.8454332552693209}",0
38,3,3,3,0.975,1.0,"{""bagging_fraction"": [0.82], ""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [14], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8323042037327752, ""fpr"": [0.0, 0.17484008528784648, 1.0], ""tpr"": [0.0, 0.8407494145199064, 1.0], ""mcc"": 0.6652585503526972, ""tnr"": 0.8251599147121536, ""ppv"": 0.8140589569160998, ""f_score"": 0.827188940092166, ""ap"": 0.7603124485547537, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8407494145199064}",0
