,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,cv
10,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8381696428571429, ""auc"": 0.8389484201323842, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8622222222222222, 1.0], ""mcc"": 0.6770096233038947, ""tnr"": 0.8139013452914798, ""ppv"": 0.8237791932059448, ""f_score"": 0.8425624321389794, ""ap"": 0.7794771551578877, ""brier"": 0.16183035714285715, ""sensitivity"": 0.8622222222222222}",0
11,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8381696428571429, ""auc"": 0.8389484201323842, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8622222222222222, 1.0], ""mcc"": 0.6770096233038947, ""tnr"": 0.8139013452914798, ""ppv"": 0.8237791932059448, ""f_score"": 0.8425624321389794, ""ap"": 0.7794771551578877, ""brier"": 0.16183035714285715, ""sensitivity"": 0.8622222222222222}",0
12,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8415178571428571, ""auc"": 0.8422335431025872, ""fpr"": [0.0, 0.18161434977578475, 1.0], ""tpr"": [0.0, 0.8644444444444445, 1.0], ""mcc"": 0.6836481004662126, ""tnr"": 0.8183856502242153, ""ppv"": 0.8276595744680851, ""f_score"": 0.8456521739130435, ""ap"": 0.7835460781830462, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8644444444444445}",0
13,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8415178571428571, ""auc"": 0.8422335431025872, ""fpr"": [0.0, 0.18161434977578475, 1.0], ""tpr"": [0.0, 0.8644444444444445, 1.0], ""mcc"": 0.6836481004662126, ""tnr"": 0.8183856502242153, ""ppv"": 0.8276595744680851, ""f_score"": 0.8456521739130435, ""ap"": 0.7835460781830462, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8644444444444445}",0
14,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.828125, ""auc"": 0.829103925450437, ""fpr"": [0.0, 0.19955156950672645, 1.0], ""tpr"": [0.0, 0.8555555555555555, 1.0], ""mcc"": 0.6571049945325379, ""tnr"": 0.8004484304932735, ""ppv"": 0.8122362869198312, ""f_score"": 0.8333333333333333, ""ap"": 0.7674579105552206, ""brier"": 0.171875, ""sensitivity"": 0.8555555555555555}",0
15,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.828125, ""auc"": 0.829103925450437, ""fpr"": [0.0, 0.19955156950672645, 1.0], ""tpr"": [0.0, 0.8555555555555555, 1.0], ""mcc"": 0.6571049945325379, ""tnr"": 0.8004484304932735, ""ppv"": 0.8122362869198312, ""f_score"": 0.8333333333333333, ""ap"": 0.7674579105552206, ""brier"": 0.171875, ""sensitivity"": 0.8555555555555555}",0
16,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8392857142857143, ""auc"": 0.8401423089222898, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8644444444444445, 1.0], ""mcc"": 0.6793145120906683, ""tnr"": 0.8139013452914798, ""ppv"": 0.8241525423728814, ""f_score"": 0.8438177874186551, ""ap"": 0.780514443771859, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8644444444444445}",0
17,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8392857142857143, ""auc"": 0.8401423089222898, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8644444444444445, 1.0], ""mcc"": 0.6793145120906683, ""tnr"": 0.8139013452914798, ""ppv"": 0.8241525423728814, ""f_score"": 0.8438177874186551, ""ap"": 0.780514443771859, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8644444444444445}",0
18,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8325892857142857, ""auc"": 0.8343456211036944, ""fpr"": [0.0, 0.2040358744394619, 1.0], ""tpr"": [0.0, 0.8688888888888889, 1.0], ""mcc"": 0.6667693665110255, ""tnr"": 0.7959641255605381, ""ppv"": 0.8112033195020747, ""f_score"": 0.8390557939914163, ""ap"": 0.7706937652308503, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8688888888888889}",0
19,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8325892857142857, ""auc"": 0.8343456211036944, ""fpr"": [0.0, 0.2040358744394619, 1.0], ""tpr"": [0.0, 0.8688888888888889, 1.0], ""mcc"": 0.6667693665110255, ""tnr"": 0.7959641255605381, ""ppv"": 0.8112033195020747, ""f_score"": 0.8390557939914163, ""ap"": 0.7706937652308503, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8688888888888889}",0
20,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8392857142857143, ""auc"": 0.8397444854775926, ""fpr"": [0.0, 0.17937219730941703, 1.0], ""tpr"": [0.0, 0.8577777777777778, 1.0], ""mcc"": 0.6789470596170967, ""tnr"": 0.820627802690583, ""ppv"": 0.8283261802575107, ""f_score"": 0.8427947598253275, ""ap"": 0.781948361605014, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8577777777777778}",0
21,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8392857142857143, ""auc"": 0.8397444854775926, ""fpr"": [0.0, 0.17937219730941703, 1.0], ""tpr"": [0.0, 0.8577777777777778, 1.0], ""mcc"": 0.6789470596170967, ""tnr"": 0.820627802690583, ""ppv"": 0.8283261802575107, ""f_score"": 0.8427947598253275, ""ap"": 0.781948361605014, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8577777777777778}",0
22,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8404017857142857, ""auc"": 0.8415076884610576, ""fpr"": [0.0, 0.18834080717488788, 1.0], ""tpr"": [0.0, 0.8688888888888889, 1.0], ""mcc"": 0.6817806132074385, ""tnr"": 0.8116591928251121, ""ppv"": 0.8231578947368421, ""f_score"": 0.8454054054054054, ""ap"": 0.781080962823726, ""brier"": 0.15959821428571427, ""sensitivity"": 0.8688888888888889}",0
23,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.005], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8404017857142857, ""auc"": 0.8415076884610576, ""fpr"": [0.0, 0.18834080717488788, 1.0], ""tpr"": [0.0, 0.8688888888888889, 1.0], ""mcc"": 0.6817806132074385, ""tnr"": 0.8116591928251121, ""ppv"": 0.8231578947368421, ""f_score"": 0.8454054054054054, ""ap"": 0.781080962823726, ""brier"": 0.15959821428571427, ""sensitivity"": 0.8688888888888889}",0
24,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.828125, ""auc"": 0.8294528638065304, ""fpr"": [0.0, 0.2040358744394619, 1.0], ""tpr"": [0.0, 0.86, 1.0], ""mcc"": 0.6574332813605739, ""tnr"": 0.7959641255605381, ""ppv"": 0.8096234309623431, ""f_score"": 0.8340517241379309, ""ap"": 0.766588650627615, ""brier"": 0.171875, ""sensitivity"": 0.86}",0
25,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.828125, ""auc"": 0.8294528638065304, ""fpr"": [0.0, 0.2040358744394619, 1.0], ""tpr"": [0.0, 0.86, 1.0], ""mcc"": 0.6574332813605739, ""tnr"": 0.7959641255605381, ""ppv"": 0.8096234309623431, ""f_score"": 0.8340517241379309, ""ap"": 0.766588650627615, ""brier"": 0.171875, ""sensitivity"": 0.86}",0
26,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8381696428571429, ""auc"": 0.8388094655527981, ""fpr"": [0.0, 0.18385650224215247, 1.0], ""tpr"": [0.0, 0.86, 1.0], ""mcc"": 0.6768808124217082, ""tnr"": 0.8161434977578476, ""ppv"": 0.8251599147121536, ""f_score"": 0.8422198041349293, ""ap"": 0.779950026652452, ""brier"": 0.16183035714285715, ""sensitivity"": 0.86}",0
27,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8381696428571429, ""auc"": 0.8388094655527981, ""fpr"": [0.0, 0.18385650224215247, 1.0], ""tpr"": [0.0, 0.86, 1.0], ""mcc"": 0.6768808124217082, ""tnr"": 0.8161434977578476, ""ppv"": 0.8251599147121536, ""f_score"": 0.8422198041349293, ""ap"": 0.779950026652452, ""brier"": 0.16183035714285715, ""sensitivity"": 0.86}",0
28,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8392857142857143, ""auc"": 0.8401423089222898, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8644444444444445, 1.0], ""mcc"": 0.6793145120906683, ""tnr"": 0.8139013452914798, ""ppv"": 0.8241525423728814, ""f_score"": 0.8438177874186551, ""ap"": 0.780514443771859, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8644444444444445}",0
29,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8392857142857143, ""auc"": 0.8401423089222898, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8644444444444445, 1.0], ""mcc"": 0.6793145120906683, ""tnr"": 0.8139013452914798, ""ppv"": 0.8241525423728814, ""f_score"": 0.8438177874186551, ""ap"": 0.780514443771859, ""brier"": 0.16071428571428573, ""sensitivity"": 0.8644444444444445}",0
30,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8348214285714286, ""auc"": 0.8361794558667494, ""fpr"": [0.0, 0.19730941704035873, 1.0], ""tpr"": [0.0, 0.8666666666666667, 1.0], ""mcc"": 0.6708564018623302, ""tnr"": 0.8026905829596412, ""ppv"": 0.8158995815899581, ""f_score"": 0.8405172413793104, ""ap"": 0.7740772564255828, ""brier"": 0.16517857142857142, ""sensitivity"": 0.8666666666666667}",0
31,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8348214285714286, ""auc"": 0.8361794558667494, ""fpr"": [0.0, 0.19730941704035873, 1.0], ""tpr"": [0.0, 0.8666666666666667, 1.0], ""mcc"": 0.6708564018623302, ""tnr"": 0.8026905829596412, ""ppv"": 0.8158995815899581, ""f_score"": 0.8405172413793104, ""ap"": 0.7740772564255828, ""brier"": 0.16517857142857142, ""sensitivity"": 0.8666666666666667}",0
32,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8315126050420167, ""fpr"": [0.0, 0.19955156950672645, 1.0], ""tpr"": [0.0, 0.86, 1.0], ""mcc"": 0.6617355660514803, ""tnr"": 0.8004484304932735, ""ppv"": 0.8130252100840336, ""f_score"": 0.83585313174946, ""ap"": 0.7695141806722688, ""brier"": 0.16964285714285715, ""sensitivity"": 0.86}",0
33,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8303571428571429, ""auc"": 0.8315126050420167, ""fpr"": [0.0, 0.19955156950672645, 1.0], ""tpr"": [0.0, 0.86, 1.0], ""mcc"": 0.6617355660514803, ""tnr"": 0.8004484304932735, ""ppv"": 0.8130252100840336, ""f_score"": 0.83585313174946, ""ap"": 0.7695141806722688, ""brier"": 0.16964285714285715, ""sensitivity"": 0.86}",0
34,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8415178571428571, ""auc"": 0.842542044113824, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8688888888888889, 1.0], ""mcc"": 0.6839361995348691, ""tnr"": 0.8139013452914798, ""ppv"": 0.8248945147679325, ""f_score"": 0.8463203463203464, ""ap"": 0.7825898926729624, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8688888888888889}",0
35,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [11], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8415178571428571, ""auc"": 0.842542044113824, ""fpr"": [0.0, 0.1860986547085202, 1.0], ""tpr"": [0.0, 0.8688888888888889, 1.0], ""mcc"": 0.6839361995348691, ""tnr"": 0.8139013452914798, ""ppv"": 0.8248945147679325, ""f_score"": 0.8463203463203464, ""ap"": 0.7825898926729624, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8688888888888889}",0
36,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8426339285714286, ""auc"": 0.8441272034564415, ""fpr"": [0.0, 0.1905829596412556, 1.0], ""tpr"": [0.0, 0.8755555555555555, 1.0], ""mcc"": 0.6866115406491319, ""tnr"": 0.8094170403587444, ""ppv"": 0.8225469728601252, ""f_score"": 0.8482238966630785, ""ap"": 0.7826855717930874, ""brier"": 0.15736607142857142, ""sensitivity"": 0.8755555555555555}",0
37,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [13], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8426339285714286, ""auc"": 0.8441272034564415, ""fpr"": [0.0, 0.1905829596412556, 1.0], ""tpr"": [0.0, 0.8755555555555555, 1.0], ""mcc"": 0.6866115406491319, ""tnr"": 0.8094170403587444, ""ppv"": 0.8225469728601252, ""f_score"": 0.8482238966630785, ""ap"": 0.7826855717930874, ""brier"": 0.15736607142857142, ""sensitivity"": 0.8755555555555555}",0
38,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8370535714285714, ""auc"": 0.8382352941176471, ""fpr"": [0.0, 0.19282511210762332, 1.0], ""tpr"": [0.0, 0.8666666666666667, 1.0], ""mcc"": 0.6751547917255281, ""tnr"": 0.8071748878923767, ""ppv"": 0.819327731092437, ""f_score"": 0.8423326133909288, ""ap"": 0.7770483193277311, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8666666666666667}",0
39,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [15], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8370535714285714, ""auc"": 0.8382352941176471, ""fpr"": [0.0, 0.19282511210762332, 1.0], ""tpr"": [0.0, 0.8666666666666667, 1.0], ""mcc"": 0.6751547917255281, ""tnr"": 0.8071748878923767, ""ppv"": 0.819327731092437, ""f_score"": 0.8423326133909288, ""ap"": 0.7770483193277311, ""brier"": 0.16294642857142858, ""sensitivity"": 0.8666666666666667}",0
40,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.3], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1500]}","{""acc"": 0.8415178571428571, ""auc"": 0.8427170868347339, ""fpr"": [0.0, 0.18834080717488788, 1.0], ""tpr"": [0.0, 0.8711111111111111, 1.0], ""mcc"": 0.6841009421748933, ""tnr"": 0.8116591928251121, ""ppv"": 0.8235294117647058, ""f_score"": 0.8466522678185744, ""ap"": 0.7821177637721755, ""brier"": 0.15848214285714285, ""sensitivity"": 0.8711111111111111}",0
