,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,cv
1514,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8163265306122449, ""auc"": 0.8164983164983167, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6308760353014017, ""tnr"": 0.8461538461538461, ""ppv"": 0.8181818181818182, ""f_score"": 0.8, ""ap"": 0.7423570218601275, ""brier"": 0.1836734693877551, ""sensitivity"": 0.782608695652174}",0
1515,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8163265306122449, ""auc"": 0.8164983164983167, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6308760353014017, ""tnr"": 0.8461538461538461, ""ppv"": 0.8181818181818182, ""f_score"": 0.8, ""ap"": 0.7423570218601275, ""brier"": 0.1836734693877551, ""sensitivity"": 0.782608695652174}",0
1516,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1517,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1518,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8469387755102041, ""auc"": 0.8484143763213531, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6928848206812055, ""tnr"": 0.8846153846153846, ""ppv"": 0.8604651162790697, ""f_score"": 0.8314606741573034, ""ap"": 0.7839499803966076, ""brier"": 0.15306122448979592, ""sensitivity"": 0.8043478260869565}",0
1519,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8469387755102041, ""auc"": 0.8484143763213531, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6928848206812055, ""tnr"": 0.8846153846153846, ""ppv"": 0.8604651162790697, ""f_score"": 0.8314606741573034, ""ap"": 0.7839499803966076, ""brier"": 0.15306122448979592, ""sensitivity"": 0.8043478260869565}",0
1520,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8163265306122449, ""auc"": 0.8164983164983167, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6308760353014017, ""tnr"": 0.8461538461538461, ""ppv"": 0.8181818181818182, ""f_score"": 0.8, ""ap"": 0.7423570218601275, ""brier"": 0.1836734693877551, ""sensitivity"": 0.782608695652174}",0
1521,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8163265306122449, ""auc"": 0.8164983164983167, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6308760353014017, ""tnr"": 0.8461538461538461, ""ppv"": 0.8181818181818182, ""f_score"": 0.8, ""ap"": 0.7423570218601275, ""brier"": 0.1836734693877551, ""sensitivity"": 0.782608695652174}",0
1522,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1523,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1524,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1525,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1526,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8163265306122449, ""auc"": 0.8164983164983167, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6308760353014017, ""tnr"": 0.8461538461538461, ""ppv"": 0.8181818181818182, ""f_score"": 0.8, ""ap"": 0.7423570218601275, ""brier"": 0.1836734693877551, ""sensitivity"": 0.782608695652174}",0
1527,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8163265306122449, ""auc"": 0.8164983164983167, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6308760353014017, ""tnr"": 0.8461538461538461, ""ppv"": 0.8181818181818182, ""f_score"": 0.8, ""ap"": 0.7423570218601275, ""brier"": 0.1836734693877551, ""sensitivity"": 0.782608695652174}",0
1528,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.826530612244898, ""auc"": 0.8262054507337526, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6514555874292135, ""tnr"": 0.8461538461538461, ""ppv"": 0.8222222222222222, ""f_score"": 0.8131868131868132, ""ap"": 0.7531893916987085, ""brier"": 0.17346938775510204, ""sensitivity"": 0.8043478260869565}",0
1529,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.826530612244898, ""auc"": 0.8262054507337526, ""fpr"": [0.0, 0.15384615384615385, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6514555874292135, ""tnr"": 0.8461538461538461, ""ppv"": 0.8222222222222222, ""f_score"": 0.8131868131868132, ""ap"": 0.7531893916987085, ""brier"": 0.17346938775510204, ""sensitivity"": 0.8043478260869565}",0
1530,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8371212121212122, ""fpr"": [0.0, 0.1346153846153846, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6719836493037536, ""tnr"": 0.8653846153846154, ""ppv"": 0.8409090909090909, ""f_score"": 0.8222222222222223, ""ap"": 0.7682201339033637, ""brier"": 0.16326530612244897, ""sensitivity"": 0.8043478260869565}",0
1531,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8371212121212122, ""fpr"": [0.0, 0.1346153846153846, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6719836493037536, ""tnr"": 0.8653846153846154, ""ppv"": 0.8409090909090909, ""f_score"": 0.8222222222222223, ""ap"": 0.7682201339033637, ""brier"": 0.16326530612244897, ""sensitivity"": 0.8043478260869565}",0
1532,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1533,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1534,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1535,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.2], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1536,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8469387755102041, ""auc"": 0.8484143763213531, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6928848206812055, ""tnr"": 0.8846153846153846, ""ppv"": 0.8604651162790697, ""f_score"": 0.8314606741573034, ""ap"": 0.7839499803966076, ""brier"": 0.15306122448979592, ""sensitivity"": 0.8043478260869565}",0
1537,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8469387755102041, ""auc"": 0.8484143763213531, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6928848206812055, ""tnr"": 0.8846153846153846, ""ppv"": 0.8604651162790697, ""f_score"": 0.8314606741573034, ""ap"": 0.7839499803966076, ""brier"": 0.15306122448979592, ""sensitivity"": 0.8043478260869565}",0
1538,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8469387755102041, ""auc"": 0.8484143763213531, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6928848206812055, ""tnr"": 0.8846153846153846, ""ppv"": 0.8604651162790697, ""f_score"": 0.8314606741573034, ""ap"": 0.7839499803966076, ""brier"": 0.15306122448979592, ""sensitivity"": 0.8043478260869565}",0
1539,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8469387755102041, ""auc"": 0.8484143763213531, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6928848206812055, ""tnr"": 0.8846153846153846, ""ppv"": 0.8604651162790697, ""f_score"": 0.8314606741573034, ""ap"": 0.7839499803966076, ""brier"": 0.15306122448979592, ""sensitivity"": 0.8043478260869565}",0
1540,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1541,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1542,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.826530612244898, ""auc"": 0.8276955602536997, ""fpr"": [0.0, 0.1346153846153846, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6516817184805027, ""tnr"": 0.8653846153846154, ""ppv"": 0.8372093023255814, ""f_score"": 0.8089887640449438, ""ap"": 0.7572480964074204, ""brier"": 0.17346938775510204, ""sensitivity"": 0.782608695652174}",0
1543,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.826530612244898, ""auc"": 0.8276955602536997, ""fpr"": [0.0, 0.1346153846153846, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.6516817184805027, ""tnr"": 0.8653846153846154, ""ppv"": 0.8372093023255814, ""f_score"": 0.8089887640449438, ""ap"": 0.7572480964074204, ""brier"": 0.17346938775510204, ""sensitivity"": 0.782608695652174}",0
1544,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8371212121212122, ""fpr"": [0.0, 0.1346153846153846, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6719836493037536, ""tnr"": 0.8653846153846154, ""ppv"": 0.8409090909090909, ""f_score"": 0.8222222222222223, ""ap"": 0.7682201339033637, ""brier"": 0.16326530612244897, ""sensitivity"": 0.8043478260869565}",0
1545,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8371212121212122, ""fpr"": [0.0, 0.1346153846153846, 1.0], ""tpr"": [0.0, 0.8043478260869565, 1.0], ""mcc"": 0.6719836493037536, ""tnr"": 0.8653846153846154, ""ppv"": 0.8409090909090909, ""f_score"": 0.8222222222222223, ""ap"": 0.7682201339033637, ""brier"": 0.16326530612244897, ""sensitivity"": 0.8043478260869565}",0
1546,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1547,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1548,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1549,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [7], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1550,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1551,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""max_depth"": [9], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1552,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1553,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [3], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
1554,2,3,4,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.15], ""max_bin"": [256], ""max_depth"": [5], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8367346938775511, ""auc"": 0.8392857142857143, ""fpr"": [0.0, 0.11538461538461539, 1.0], ""tpr"": [0.0, 0.782608695652174, 1.0], ""mcc"": 0.672873834626087, ""tnr"": 0.8846153846153846, ""ppv"": 0.8571428571428571, ""f_score"": 0.8181818181818182, ""ap"": 0.7728482697426797, ""brier"": 0.16326530612244897, ""sensitivity"": 0.782608695652174}",0
