,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores
10,1,3,3,0.99,0.9980088495575221,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""lambda_l1"": [0.01], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8716814159292036, ""auc"": 0.8716453491468293, ""fpr"": [0.0, 0.13494809688581316, 1.0], ""tpr"": [0.0, 0.8786231884057971, 1.0], ""mcc"": 0.7434828700645962, ""tnr"": 0.8650519031141869, ""ppv"": 0.8614564831261101, ""f_score"": 0.8699551569506727, ""ap"": 0.8161876772753378, ""brier"": 0.12831858407079647, ""sensitivity"": 0.8786231884057971}"
11,1,3,3,0.99,0.9980088495575221,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""lambda_l1"": [0.001], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8743362831858407, ""auc"": 0.8744079244148163, ""fpr"": [0.0, 0.13667820069204153, 1.0], ""tpr"": [0.0, 0.8858695652173914, 1.0], ""mcc"": 0.74900358314422, ""tnr"": 0.8633217993079585, ""ppv"": 0.8609154929577465, ""f_score"": 0.8732142857142858, ""ap"": 0.8184110458247756, ""brier"": 0.1256637168141593, ""sensitivity"": 0.8858695652173914}"
12,1,3,3,0.99,0.9977876106194691,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""lambda_l1"": [0], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8707964601769912, ""auc"": 0.8709273182957393, ""fpr"": [0.0, 0.14186851211072665, 1.0], ""tpr"": [0.0, 0.8840579710144928, 1.0], ""mcc"": 0.7420220288624049, ""tnr"": 0.8581314878892734, ""ppv"": 0.856140350877193, ""f_score"": 0.8698752228163993, ""ap"": 0.81351486964172, ""brier"": 0.12920353982300886, ""sensitivity"": 0.8840579710144928}"
13,1,3,3,0.99,0.9971238938053097,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.97], ""lambda_l1"": [0.1], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8699115044247787, ""auc"": 0.8698754154645215, ""fpr"": [0.0, 0.13667820069204153, 1.0], ""tpr"": [0.0, 0.8768115942028986, 1.0], ""mcc"": 0.7399420874960342, ""tnr"": 0.8633217993079585, ""ppv"": 0.8596802841918295, ""f_score"": 0.8681614349775785, ""ap"": 0.8139546316374814, ""brier"": 0.13008849557522123, ""sensitivity"": 0.8768115942028986}"
14,1,3,3,0.99,0.9980088495575221,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.97], ""lambda_l1"": [0.01], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8716814159292036, ""auc"": 0.8717267974224753, ""fpr"": [0.0, 0.1384083044982699, 1.0], ""tpr"": [0.0, 0.8822463768115942, 1.0], ""mcc"": 0.7436458087314681, ""tnr"": 0.8615916955017301, ""ppv"": 0.8589065255731922, ""f_score"": 0.870420017873101, ""ap"": 0.815289294100589, ""brier"": 0.12831858407079647, ""sensitivity"": 0.8822463768115942}"
15,1,3,3,0.99,0.9975663716814159,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.97], ""lambda_l1"": [0.001], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8752212389380531, ""auc"": 0.8751852165114451, ""fpr"": [0.0, 0.1314878892733564, 1.0], ""tpr"": [0.0, 0.8822463768115942, 1.0], ""mcc"": 0.7505644352017203, ""tnr"": 0.8685121107266436, ""ppv"": 0.8650088809946714, ""f_score"": 0.8735426008968611, ""ap"": 0.8206730750612057, ""brier"": 0.12477876106194691, ""sensitivity"": 0.8822463768115942}"
16,1,3,3,0.99,0.9977876106194691,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.97], ""lambda_l1"": [0], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8725663716814159, ""auc"": 0.8725157886822715, ""fpr"": [0.0, 0.13321799307958476, 1.0], ""tpr"": [0.0, 0.8786231884057971, 1.0], ""mcc"": 0.745218362931036, ""tnr"": 0.8667820069204152, ""ppv"": 0.8629893238434164, ""f_score"": 0.8707360861759426, ""ap"": 0.8175344666736957, ""brier"": 0.12743362831858407, ""sensitivity"": 0.8786231884057971}"
17,1,3,3,0.99,0.9975663716814159,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""lambda_l1"": [0.1], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8699115044247787, ""auc"": 0.8699115044247787, ""fpr"": [0.0, 0.1384083044982699, 1.0], ""tpr"": [0.0, 0.8786231884057971, 1.0], ""mcc"": 0.7400189204389931, ""tnr"": 0.8615916955017301, ""ppv"": 0.8584070796460177, ""f_score"": 0.8683974932855864, ""ap"": 0.8135084006669231, ""brier"": 0.13008849557522123, ""sensitivity"": 0.8786231884057971}"
18,1,3,3,0.99,0.9975663716814159,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""lambda_l1"": [0.01], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8699115044247787, ""auc"": 0.8698310405433771, ""fpr"": [0.0, 0.13321799307958476, 1.0], ""tpr"": [0.0, 0.8731884057971014, 1.0], ""mcc"": 0.7398162308392963, ""tnr"": 0.8667820069204152, ""ppv"": 0.8622540250447227, ""f_score"": 0.8676867686768676, ""ap"": 0.8148571201758026, ""brier"": 0.13008849557522123, ""sensitivity"": 0.8731884057971014}"
19,1,3,3,0.99,0.9971238938053097,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""lambda_l1"": [0.001], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8707964601769912, ""auc"": 0.8708179836102549, ""fpr"": [0.0, 0.1384083044982699, 1.0], ""tpr"": [0.0, 0.8804347826086957, 1.0], ""mcc"": 0.7418311969691312, ""tnr"": 0.8615916955017301, ""ppv"": 0.8586572438162544, ""f_score"": 0.8694096601073346, ""ap"": 0.8143987834407634, ""brier"": 0.12920353982300886, ""sensitivity"": 0.8804347826086957}"
20,1,3,3,0.99,0.9975663716814159,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""lambda_l1"": [0], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000]}","{""acc"": 0.8690265486725663, ""auc"": 0.869157268170426, ""fpr"": [0.0, 0.14359861591695502, 1.0], ""tpr"": [0.0, 0.8822463768115942, 1.0], ""mcc"": 0.7384811298226476, ""tnr"": 0.856401384083045, ""ppv"": 0.8543859649122807, ""f_score"": 0.8680926916221033, ""ap"": 0.8113010458363428, ""brier"": 0.13097345132743363, ""sensitivity"": 0.8822463768115942}"
21,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
22,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9183673469387755, ""auc"": 0.9182311222361283, ""fpr"": [0.0, 0.0851063829787234, 1.0], ""tpr"": [0.0, 0.9215686274509803, 1.0], ""mcc"": 0.836462244472257, ""tnr"": 0.9148936170212766, ""ppv"": 0.9215686274509803, ""f_score"": 0.9215686274509803, ""ap"": 0.890105061632496, ""brier"": 0.08163265306122448, ""sensitivity"": 0.9215686274509803}"
23,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
24,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""lambda_l1"": [0], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
25,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.65], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
26,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.65], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
27,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.65], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
28,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.65], ""lambda_l1"": [0], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9285714285714286, ""auc"": 0.9283333333333333, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9215686274509803, 1.0], ""mcc"": 0.8572025858098987, ""tnr"": 0.9361702127659575, ""ppv"": 0.94, ""f_score"": 0.9306930693069307, ""ap"": 0.9070908363345338, ""brier"": 0.07142857142857142, ""sensitivity"": 0.9215686274509803}"
29,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9285714285714286, ""auc"": 0.9289297658862876, ""fpr"": [0.0, 0.0851063829787234, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.85696434261946, ""tnr"": 0.9148936170212766, ""ppv"": 0.9230769230769231, ""f_score"": 0.9320388349514563, ""ap"": 0.8993905254409457, ""brier"": 0.07142857142857142, ""sensitivity"": 0.9411764705882353}"
30,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
31,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9285714285714286, ""auc"": 0.9283333333333333, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9215686274509803, 1.0], ""mcc"": 0.8572025858098987, ""tnr"": 0.9361702127659575, ""ppv"": 0.94, ""f_score"": 0.9306930693069307, ""ap"": 0.9070908363345338, ""brier"": 0.07142857142857142, ""sensitivity"": 0.9215686274509803}"
32,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""lambda_l1"": [0], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
33,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
34,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
35,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
36,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
37,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.1], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
38,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.01], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
39,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0.001], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
40,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""lambda_l1"": [0], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9387755102040817, ""auc"": 0.9386733416770964, ""fpr"": [0.0, 0.06382978723404255, 1.0], ""tpr"": [0.0, 0.9411764705882353, 1.0], ""mcc"": 0.8773466833541927, ""tnr"": 0.9361702127659575, ""ppv"": 0.9411764705882353, ""f_score"": 0.9411764705882353, ""ap"": 0.9164253936868866, ""brier"": 0.061224489795918366, ""sensitivity"": 0.9411764705882353}"
41,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.75], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8493303571428571, ""auc"": 0.8493576316156963, ""fpr"": [0.0, 0.15945330296127563, 1.0], ""tpr"": [0.0, 0.8577680525164114, 1.0], ""mcc"": 0.6985149776875085, ""tnr"": 0.8405466970387244, ""ppv"": 0.8484848484848485, ""f_score"": 0.8531011969532101, ""ap"": 0.8003478389316738, ""brier"": 0.15066964285714285, ""sensitivity"": 0.8577680525164114}"
42,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.75], ""lambda_l1"": [0.001], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8482142857142857, ""auc"": 0.848268397188733, ""fpr"": [0.0, 0.16173120728929385, 1.0], ""tpr"": [0.0, 0.8577680525164114, 1.0], ""mcc"": 0.6962867749304886, ""tnr"": 0.8382687927107062, ""ppv"": 0.8466522678185745, ""f_score"": 0.8521739130434782, ""ap"": 0.7987759097824847, ""brier"": 0.15178571428571427, ""sensitivity"": 0.8577680525164114}"
